level	group	se	gene	dist_kb	se_rank	se_fdr	gene_fdr	gene_specific	rho
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_38201	FAM86B2	12	11	6.300389586033645e-11	0.9750105883837961	False	0.1208822415701901
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_34791	ARHGAP18	147	12	9.171996368649012e-11	0.9065777429082744	False	0.5323673965015652
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_14655	ASB7	115	13	9.551813387767416e-11	0.9065777429082744	False	-0.00703155329610248
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_17920	METRNL	4	14	1.9649154611457363e-10	0.9065777429082744	False	0.36702000572027743
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_38012	NCAPG2	268	15	2.892965447397283e-10	0.9065777429082744	False	0.09756069500567346
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_6028	GFRA1	67	1	7.980259951061535e-85	0.007749898756313373	True	0.42363889723128834
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_7634	TENM4	1094	2	8.72096630602678e-66	0.5885413276100402	False	0.19376566970790118
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_12320	NIN	6	3	3.257535931154495e-56	0.9065777429082744	False	0.16156893991059995
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_33624	SLC17A3	22	4	2.2335520392683738e-55	4.541386609713225e-35	True	0.24997443565170815
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_10842	LATS2	49	5	3.4725433818222323e-51	0.9065777429082744	False	0.7200235767592833
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_27605	ZPLD1	197	6	4.9699522674507466e-49	0.005100832222964105	True	0.25024368723256324
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_12479	SLC35F4	161	7	1.3198215929595514e-47	3.5439492686876433e-07	True	0.22169347817244173
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_7635	TENM4	1098	8	1.0625233257033447e-46	0.5885413276100402	False	0.17216173181694497
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_30529	PDGFC	23	9	5.5789864042544535e-45	0.9065777429082744	False	0.536446216692389
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_11364	TDRD3	277	10	7.856652194093414e-43	0.9065777429082744	False	0.10857851642546344
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_27604	ZPLD1	199	11	4.0404668174563236e-42	0.005100832222964105	True	0.22502496615966136
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_8416	SNX19	69	12	1.008966638492212e-38	0.9065777429082744	False	0.3155740654579258
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_13998	PARP16	2	13	1.0806565618306531e-38	0.9174797541970321	False	0.15386770213140533
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_27677	NECTIN3	828	14	1.463684469801003e-38	0.9065777429082744	False	0.3942348418082105
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_8415	SNX19	80	15	4.206671099014544e-37	0.9065777429082744	False	0.2663405910617923
OncotreeSubtype	Plasma Cell Myeloma	USE_2159	TENT5C	37	1	9.124193497612343e-226	0.0018406160641902065	True	0.5966731686448011
OncotreeSubtype	Plasma Cell Myeloma	USE_4667	MINDY3	31	2	1.881187714967136e-114	0.9065777429082744	False	0.11691224885828563
OncotreeSubtype	Plasma Cell Myeloma	USE_11219	CBY2	7	3	1.719817149910195e-112	0.3552791009483719	False	0.037529370052794185
OncotreeSubtype	Plasma Cell Myeloma	USE_36020	PRR15	92	4	8.051094040924347e-110	0.9065777429082744	False	0.14487140984813654
OncotreeSubtype	Plasma Cell Myeloma	USE_41305	SYK	92	5	1.1540656508991336e-103	0.9065777429082744	False	0.24192548068867462
OncotreeSubtype	Plasma Cell Myeloma	USE_42568	ZXDA	287	6	4.126468466802991e-101	0.9065777429082744	False	0.09997897032738182
OncotreeSubtype	Plasma Cell Myeloma	USE_13286	TMEM121	47	7	7.133307209674644e-101	0.9065777429082744	False	0.06380566156838424
OncotreeSubtype	Plasma Cell Myeloma	USE_25830	IGLL5	37	8	1.029868012019589e-98	3.481408753222773e-11	True	0.21099804018486304
OncotreeSubtype	Plasma Cell Myeloma	USE_33241	TXNDC5	21	9	1.3048096131042866e-98	0.9065777429082744	False	0.162122774061619
OncotreeSubtype	Plasma Cell Myeloma	USE_11494	EDNRB	182	10	1.6365094906998987e-98	0.9065777429082744	False	0.07487921990628187
OncotreeSubtype	Plasma Cell Myeloma	USE_17460	NOL11	76	11	1.794446195009621e-96	0.9065777429082744	False	0.14209110116944623
OncotreeSubtype	Plasma Cell Myeloma	USE_5068	TMEM72	26	12	1.078457102843228e-93	0.9065777429082744	False	0.20799069231857964
OncotreeSubtype	Plasma Cell Myeloma	USE_13288	TMEM121	54	13	6.010530226013225e-92	0.9065777429082744	False	-0.0712062888835389
OncotreeSubtype	Plasma Cell Myeloma	USE_23616	MAB21L4	17	14	4.766125033892745e-90	0.9573500701500897	False	0.2237703796509422
OncotreeSubtype	Plasma Cell Myeloma	USE_25829	IGLL5	50	15	1.942343612487135e-86	3.481408753222773e-11	True	0.20939842241340229
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_19755	CD177	30	1	1.4073171116744218e-124	0.9065777429082744	False	0.5426062664637175
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_18769	NETO1	63	2	3.974928513082107e-120	0.0006247906626798041	True	0.4769373926772309
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_4241	FMN2	151	3	3.9278566013042906e-119	0.9065777429082744	False	0.5556877643443537
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_18768	NETO1	57	4	2.1017042796476835e-107	0.0006247906626798041	True	0.48055393046531886
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_3616	C4BPB	5	5	9.77601125562692e-90	0.9065777429082744	False	0.6465940190769239
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_1077	HYI	5	6	4.295689873403598e-75	0.9065777429082744	False	0.6545364501799427
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_24899	CDH4	342	7	1.1169522731585038e-74	0.5516610659856349	False	0.45179760104045386
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_6237	INSYN2A	218	8	4.273362641004624e-74	0.9065777429082744	False	0.1144221290433428
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_40961	FOXD4L6	51	9	2.4564143737648865e-73	0.9093069612438227	False	0.026211238395372483
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_41140	PSAT1	543	10	1.4104929055266517e-72	0.9065777429082744	False	0.11142474236678751
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_18721	SERPINB2	18	11	3.902833410822451e-72	0.003906606273568844	True	0.5151120306089085
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_3617	C4BPB	0	12	4.371533087127649e-70	0.9065777429082744	False	0.6364172608386556
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_1079	HYI	1	13	1.6422151194642503e-68	0.9065777429082744	False	0.6636150494129761
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_19805	GEMIN7	14	14	1.3625418599184303e-67	0.9065777429082744	False	-0.04196805366893721
OncotreeSubtype	Pleural Mesothelioma, Biphasic Type	USE_2689	PEAR1	8	15	3.086936987441971e-67	0.5359194087444721	False	0.6829528735783535
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_14536	SLCO3A1	7	1	2.2741755944775427e-124	0.9065777429082744	False	0.35188026694270974
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_31652	PTCD2	58	2	3.5204328777799912e-75	0.9065777429082744	False	0.016294228807348925
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_31556	SREK1	292	3	2.1011933420906648e-67	0.9065777429082744	False	0.06410215591314275
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_22610	METTL8	130	4	7.05818096765331e-64	0.9065777429082744	False	0.09220803509007565
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_36203	SUGCT	420	5	7.238957629021796e-62	0.9065777429082744	False	0.2630036921140671
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_31653	PTCD2	62	6	1.5710347372383089e-59	0.9065777429082744	False	0.1354515307429511
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_14150	NR2E3	113	7	3.9685800773046974e-59	0.9065777429082744	False	0.34487549775451365
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_33274	TFAP2A	758	8	4.370830821963143e-59	0.9065777429082744	False	0.3105156925239885
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_42399	CNKSR2	383	9	1.160909175401157e-58	0.9065777429082744	False	0.0688474543297527
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_33273	TFAP2A	753	10	2.799911782495449e-57	0.9065777429082744	False	0.35447466486331936
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_2178	HSD3B1	24	11	3.984004424346395e-57	1.5022413325394045e-28	True	0.20274050295066676
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_36435	LANCL2	91	12	6.2751744537539506e-55	0.9065777429082744	False	0.1430002453458534
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_9418	SCN8A	80	13	2.933355814616721e-54	0.9065777429082744	False	0.3634066330103509
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_26531	RAD18	19	14	6.274497645798719e-53	0.9065777429082744	False	0.19156481157197663
OncotreeSubtype	Pleural Mesothelioma, Epithelioid Type	USE_19752	PSG9	16	15	3.262170232809347e-52	0.9065777429082744	False	0.4856954380351761
OncotreeSubtype	Primary Effusion Lymphoma	USE_33053	DUSP22	9	1	2.568838256197138e-124	0.9065777429082744	False	0.3806255971442492
OncotreeSubtype	Primary Effusion Lymphoma	USE_2767	SLAMF7	6	2	3.6003516670566414e-119	0.00025533517457070005	True	0.40979303471562006
OncotreeSubtype	Primary Effusion Lymphoma	USE_38938	BHLHE22	0	3	2.6893708931469564e-106	3.693638404199354e-11	True	0.4765619331283989
OncotreeSubtype	Primary Effusion Lymphoma	USE_38028	DYNC2I1	9	4	2.2960351172042188e-92	0.9065777429082744	False	0.06500220329673123
OncotreeSubtype	Primary Effusion Lymphoma	USE_22800	ZNF804A	767	5	2.2168500329881823e-77	0.7439830463931684	False	0.24833683561239453
OncotreeSubtype	Primary Effusion Lymphoma	USE_38939	BHLHE22	7	6	3.980982617760085e-77	3.693638404199354e-11	True	0.45964582591905667
OncotreeSubtype	Primary Effusion Lymphoma	USE_5766	CNNM1	128	7	3.376408904049344e-74	0.9065777429082744	False	0.16550037952496371
OncotreeSubtype	Primary Effusion Lymphoma	USE_27262	CFAP20DC	567	8	3.717561962677965e-73	0.9065777429082744	False	-0.11696546846135973
OncotreeSubtype	Primary Effusion Lymphoma	USE_27261	CFAP20DC	564	9	6.446624135259682e-71	0.9065777429082744	False	-0.11381740766500607
OncotreeSubtype	Primary Effusion Lymphoma	USE_25836	RAB36	2	10	3.0258274017836485e-66	0.9065777429082744	False	0.20233849066130108
OncotreeSubtype	Primary Effusion Lymphoma	USE_3393	GPR25	5	11	7.197850723928813e-66	2.388879528290186e-22	True	0.21299975547615188
OncotreeSubtype	Primary Effusion Lymphoma	USE_11002	MEDAG	63	12	7.548924905915378e-66	0.005599412530541301	True	0.06817187060246534
OncotreeSubtype	Primary Effusion Lymphoma	USE_26129	IL2RB	13	13	8.09741338387683e-65	3.0751965003481363e-06	True	0.3209391181911454
OncotreeSubtype	Primary Effusion Lymphoma	USE_27402	PROK2	3	14	6.55970071769754e-63	2.6003161721160593e-06	True	0.5277509416842613
OncotreeSubtype	Primary Effusion Lymphoma	USE_18563	DCC	541	15	3.270824829244804e-59	3.4204409483518327e-06	True	0.35461534556735513
OncotreeSubtype	Prostate Adenocarcinoma	USE_30670	GPM6A	105	1	4.3317887248264106e-132	0.9065777429082744	False	0.20869721376357397
OncotreeSubtype	Prostate Adenocarcinoma	USE_7057	GLYATL1	51	2	2.469951719729188e-130	1.313465716686803e-09	True	0.11892138379568702
OncotreeSubtype	Prostate Adenocarcinoma	USE_25078	TPTE	669	3	1.2088631938098836e-122	0.0011090981805853084	True	0.016793315495051697
OncotreeSubtype	Prostate Adenocarcinoma	USE_22198	POTEJ	12	4	1.9152406528090056e-120	4.810615530889194e-30	True	0.03132387041731355
OncotreeSubtype	Prostate Adenocarcinoma	USE_11908	CHAMP1	28	5	1.2670510277683983e-114	0.9573500701500897	False	0.0035394550646527796
OncotreeSubtype	Prostate Adenocarcinoma	USE_42762	APLN	11	6	5.910058023566134e-111	3.012852246115323e-06	True	0.13255069337773268
OncotreeSubtype	Prostate Adenocarcinoma	USE_6900	LRRC4C	993	7	1.65658224888898e-106	0.9609194831353108	False	-0.06465131009684764
OncotreeSubtype	Prostate Adenocarcinoma	USE_34611	CDK19	57	8	1.553656844083507e-102	0.9065777429082744	False	0.09240923474300625
OncotreeSubtype	Prostate Adenocarcinoma	USE_29477	STIM2	1188	9	1.3381249354109215e-97	0.9065777429082744	False	0.026710591690186785
OncotreeSubtype	Prostate Adenocarcinoma	USE_37432	POT1	772	10	3.484194840567757e-95	0.9065777429082744	False	0.23304598162448192
OncotreeSubtype	Prostate Adenocarcinoma	USE_15437	IRX3	138	11	1.8262270133476613e-93	0.9065777429082744	False	0.46810322794113807
OncotreeSubtype	Prostate Adenocarcinoma	USE_31641	CARTPT	27	12	1.872397307046059e-88	1.9202006678601837e-11	True	0.21089638423601598
OncotreeSubtype	Prostate Adenocarcinoma	USE_7056	GLYATL1	43	13	1.634958130819304e-84	1.313465716686803e-09	True	0.15798143228667408
OncotreeSubtype	Prostate Adenocarcinoma	USE_9633	DPY19L2	173	14	4.7230856661879056e-77	0.9065777429082744	False	0.09096692144072495
OncotreeSubtype	Prostate Adenocarcinoma	USE_7054	GLYATL1	47	15	7.650624762512484e-75	1.313465716686803e-09	True	0.2688726185616833
OncotreeSubtype	Rectal Adenocarcinoma	USE_7388	FGF3	100	1	1.7167479688013572e-201	0.9065777429082744	False	0.2870943503393345
OncotreeSubtype	Rectal Adenocarcinoma	USE_7390	FGF3	102	2	1.8120285704992717e-186	0.9065777429082744	False	0.2831547235327676
OncotreeSubtype	Rectal Adenocarcinoma	USE_7386	FGF3	77	3	1.1107901765824107e-174	0.9065777429082744	False	0.22173183991716008
OncotreeSubtype	Rectal Adenocarcinoma	USE_23922	MACROD2	23	4	9.110641773747676e-169	0.9573500701500897	False	0.07898900114567903
OncotreeSubtype	Rectal Adenocarcinoma	USE_7387	FGF3	89	5	4.196469417926944e-161	0.9065777429082744	False	0.27308543466365454
OncotreeSubtype	Rectal Adenocarcinoma	USE_7389	FGF3	105	6	9.998500709025667e-159	0.9065777429082744	False	0.29288029648426156
OncotreeSubtype	Rectal Adenocarcinoma	USE_23921	MACROD2	18	7	7.302968138224376e-85	0.9573500701500897	False	0.12987285057641376
OncotreeSubtype	Rectal Adenocarcinoma	USE_35527	ADAP1	0	8	1.3317863882752739e-84	0.9065777429082744	False	0.4940626035930727
OncotreeSubtype	Rectal Adenocarcinoma	USE_19975	KLK12	1	9	1.7625121962229287e-84	0.0027117300464791715	True	0.4188777625674349
OncotreeSubtype	Rectal Adenocarcinoma	USE_40401	LY6D	2	10	9.717959244849865e-81	0.0043700889087622645	True	0.5511970196089564
OncotreeSubtype	Rectal Adenocarcinoma	USE_27267	FHIT	442	11	3.4350671997621754e-70	0.9464509352285366	False	0.12662001047564547
OncotreeSubtype	Rectal Adenocarcinoma	USE_6532	IRAG1	25	12	3.131597471475063e-67	0.19733392885260972	False	0.21758412167141608
OncotreeSubtype	Rectal Adenocarcinoma	USE_21737	FAHD2A	20	13	1.3211037753637024e-66	0.9065777429082744	False	0.04367664540246753
OncotreeSubtype	Rectal Adenocarcinoma	USE_39987	POU5F1B	123	14	5.3099643779391574e-64	0.9528774219046542	False	0.4068425702824751
OncotreeSubtype	Rectal Adenocarcinoma	USE_14399	ALPK3	13	15	1.432788511569129e-59	0.9065777429082744	False	0.258399017546122
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_35372	PDE10A	38	1	1.544596251833336e-90	0.5413371297257402	False	0.4051069835392974
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_25983	NF2	12	2	2.6067319771666383e-87	0.9065777429082744	False	0.21550810537617782
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_11664	TM9SF2	67	3	7.713318750189216e-75	0.9065777429082744	False	0.22021970895078935
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_40377	PTP4A3	390	4	1.0827173819845612e-70	0.9670811814054137	False	0.02468468241892283
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_28859	RTP4	137	5	5.890029927446518e-67	0.9065777429082744	False	0.09771178871673905
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_13480	SCG5	16	6	3.746757645863693e-65	0.2611000802102253	False	0.39458114753900986
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_22237	MGAT5	450	7	6.339246917381534e-60	0.9065777429082744	False	0.15040503470025135
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_21935	SULT1C4	3	8	4.235351176976673e-52	0.9573500701500897	False	0.11420036931631464
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_41702	TNC	581	9	7.628079777057984e-44	0.9065777429082744	False	0.3818156230356849
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_23817	PLCB4	353	10	1.6749654091677396e-43	0.4547527022311371	False	0.3788246758333216
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_12556	HIF1A	167	11	1.9460559038423487e-43	0.9065777429082744	False	0.3838517479621178
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_23463	SPP2	127	12	5.501852964782134e-42	0.9065777429082744	False	0.11539384196696387
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_22235	MGAT5	471	13	2.300318072934812e-41	0.9065777429082744	False	0.06080804670186413
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_40770	CDKN2B	207	14	1.2601203135544096e-40	0.9750105883837961	False	0.5190271681803286
OncotreeSubtype	Renal Clear Cell Carcinoma	USE_35991	CREB5	8	15	2.7011468609416818e-39	0.9065777429082744	False	0.33104343747655296
OncotreeSubtype	Retinoblastoma	USE_42177	LHX3	7	1	7.35844460259e-312	5.9228565902686085e-71	True	0.2600145943690099
OncotreeSubtype	Retinoblastoma	USE_2856	NUF2	362	2	3.040702698460046e-288	0.9065777429082744	False	0.08082501500636648
OncotreeSubtype	Retinoblastoma	USE_41886	GARNL3	7	3	3.584733918685611e-273	0.9065777429082744	False	0.2827758289524185
OncotreeSubtype	Retinoblastoma	USE_10543	CCDC60	98	4	1.0963976006280482e-246	0.9638910061184137	False	0.0428065891087851
OncotreeSubtype	Retinoblastoma	USE_21784	ZAP70	14	5	6.648256899247705e-239	0.035448133784043094	True	0.01434449274901532
OncotreeSubtype	Retinoblastoma	USE_3644	PLXNA2	7	6	3.150644588769242e-230	0.9065777429082744	False	0.2598483163105139
OncotreeSubtype	Retinoblastoma	USE_20231	CMPK2	328	7	2.993706791787935e-226	0.9065777429082744	False	0.01419470285433479
OncotreeSubtype	Retinoblastoma	USE_23093	CPS1	171	8	2.8335945326121834e-218	0.9065777429082744	False	0.19209403087183932
OncotreeSubtype	Retinoblastoma	USE_10542	CCDC60	104	9	1.034447052299222e-213	0.9638910061184137	False	0.018788976015298865
OncotreeSubtype	Retinoblastoma	USE_11564	GPC5	261	10	6.651586725987696e-192	0.0002030138086802429	True	0.2148976980655181
OncotreeSubtype	Retinoblastoma	USE_17074	CACNA1G	12	11	3.135345370344884e-179	1.744455446815398e-08	True	0.35090459284680187
OncotreeSubtype	Retinoblastoma	USE_40296	FAM135B	41	12	5.527873155925148e-174	1.4292966323758726e-26	True	0.3078638272110206
OncotreeSubtype	Retinoblastoma	USE_17565	SLC39A11	73	13	3.1877456835810418e-173	0.9065777429082744	False	0.2399378100434479
OncotreeSubtype	Retinoblastoma	USE_38154	TNKS	233	14	2.457299897734245e-171	0.9065777429082744	False	0.37062126546555113
OncotreeSubtype	Retinoblastoma	USE_31254	EGFLAM	61	15	8.299387866094708e-170	0.0015123459040981757	True	0.30442659730504606
OncotreeSubtype	Rhabdoid Cancer	USE_16793	KRT24	18	1	1.0309882061270894e-202	6.478613488960466e-38	True	0.2699181571929818
OncotreeSubtype	Rhabdoid Cancer	USE_9257	TMEM117	41	2	1.4192024817329576e-137	0.9065777429082744	False	0.14708371381583607
OncotreeSubtype	Rhabdoid Cancer	USE_31880	NR2F1	596	3	6.934113996523096e-122	0.9065777429082744	False	0.33368498727547374
OncotreeSubtype	Rhabdoid Cancer	USE_13516	DPH6	56	4	3.042380914589351e-116	0.9132180334873091	False	0.14334271284020336
OncotreeSubtype	Rhabdoid Cancer	USE_10031	DCN	166	5	3.8219901817650057e-116	0.3031732411931071	False	0.27697295608289674
OncotreeSubtype	Rhabdoid Cancer	USE_6130	ATE1	12	6	8.224097144086104e-106	0.9065777429082744	False	0.22048565636437045
OncotreeSubtype	Rhabdoid Cancer	USE_2851	NUF2	127	7	3.984337947617397e-99	0.9065777429082744	False	0.35099092166831974
OncotreeSubtype	Rhabdoid Cancer	USE_30276	ANKRD50	366	8	3.5857713823599327e-98	0.9065777429082744	False	0.2676685802929756
OncotreeSubtype	Rhabdoid Cancer	USE_1279	USP24	192	9	6.92381931003055e-97	0.9065777429082744	False	0.21557659887504782
OncotreeSubtype	Rhabdoid Cancer	USE_5763	HPS1	150	10	2.171974726209801e-93	0.9065777429082744	False	0.14484376116199216
OncotreeSubtype	Rhabdoid Cancer	USE_18297	HRH4	66	11	6.2859431573224106e-93	0.9065777429082744	False	0.22220570678460966
OncotreeSubtype	Rhabdoid Cancer	USE_4618	CAMK1D	98	12	2.672713412009817e-86	0.9065777429082744	False	0.3703687452350558
OncotreeSubtype	Rhabdoid Cancer	USE_40095	GSDMC	904	13	3.2148794281881908e-74	0.9573500701500897	False	0.0820234477846754
OncotreeSubtype	Rhabdoid Cancer	USE_15709	PSMD7	226	14	2.0246615769099072e-73	0.9065777429082744	False	0.17450725482604929
